,puuid,avg
144,9AH5R80Rr7y7p_SRdiEWrFMTKCK_ksPeQh0SbmN3WaMEqeXN3tk5cJkRP4rYaf6Q98Txbby7FsWm1Q,1.126815856479393
145,9JpGkah0nThiKQc49eac-bhk4aCUwwxpnOl82uzYj4c1xMo1547zEA0v1weCIw9RsLQSfAha_QxJLg,1.1474119436640624
146,9N61AuJnAAeWzB1HM_bpfWuU4Im7Kw2QVnDQUuHyyI73xIwxoL6iY5Kaolb-8LRDF4ckuR-mJfmBfg,0.7448166625767826
147,9Rs0gkyL9dgvOaVfjhL1dJwrkDjTGVXRGXq3RrOYEcr5h-EtGj9zg-UGZ4GckeLeGrUXxo7d5quPdg,0.9422545299367711
148,9T7smiWyjSbS3fur6zZNPhFVZ-fEi7Nice3y82betuzClfcbabaj6rF80-uVUrocV4y16FXr783BoA,0.7136959794060584
149,9Zd3ZX9VyKVCvF2jpwHt4HPDhP5knHzd7pMP4k_GIzyXuLVc7AjF0WnCkpobHORkk55HRx1PZatGBQ,0.8936455958622174
150,9ZxLG7q9UxFWj6NxBg_S8EKAg57MDwCfFFTQwVE8Wcx86w3pl-qKu_bMlG2ZgBrF1o49jAVj2KshPw,0.5798959370200061
151,9bXJQi47nI8CGjBqncJaQ5zK85IwqPf3U_mkHGliu8BbUZoGar2uI58Q8rioRzwCAQTwSPCCJvc5Tg,1.1837370794460327
152,9bvLZAf2dn7nGohFRagmFfilxOEfMeZniHz_-QmPbkCs6BHilMZHlbGug7kEkJADOf1fqv7pzE_Jxg,1.1796211625547786
153,9ejU-I5s_s-JP-UmxYzYy_xSBE2Iy6eP-h4DnIoSlgKVTdyZCiW3sJGnS9OqlnUArc9uiZzqiudM0A,1.3111261489274537
154,9hKm3Yta5O2BJQ76tTDfA3uCJ3ud25Vz-eEFBP5QAcfOaB3sZMJ7_mfSU-m30UcRgxD5GsoNHz2hSg,1.1925969236223752
155,9iVULEwxEhKh0pX-dnpFELT0P6KU9hDMkKSWzp2-amBHqE1Pel5Ii9NNO7A1A_8uMOaSSV7bpugGbw,1.0994327967692816
156,9ksSN-hY27akZmhv26VRG99W-yBlRfzLCIB1S3psu3Y4KqcVdSOiVhEpn2DmXLw87xTWML0UQH9RGA,0.6396151943663436
